anonID,eProfileClass,fuelTypes,ACORN_Category,ACORN_Group,ACORN_Type,ACORN_Code,ACORN_Description,NUTS4,LACode,NUTS1,gspGroup,LDZ,Elec_Tout,Gas_Tout
14380,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKJ,_J,SE,0,0
14381,1,ElecOnly,1,A,3,"1 ,A ,3",Villages with wealthy commuters,UKM2102,00QJ,UKM,_P,--,1,0
14382,2,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",--,--,UKF,_B,--,0,0
14383,1,Dual,1,A,3,"1 ,A ,3",Villages with wealthy commuters,UKJ2310,43UL,UKJ,_H,SO,1,1
14384,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1303,17UF,UKF,_B,EM,0,0
14385,1,ElecOnly,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",--,--,UKL,_K,--,0,0
14386,2,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1603,37UJ,UKF,_B,EM,0,0
14387,2,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKF2203,31UD,UKF,_B,EM,0,0
14388,1,ElecOnly,3,H,31,"3 ,H ,31",Home owning Asian family areas,--,--,UKI,_C,NT,0,0
14389,2,Dual,5,O,52,"5 ,O ,52","Families and single parents, council flats",--,--,UKG,_B,WM,0,0
14390,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKF,_B,EM,0,0
14391,2,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKG3200,00CT,UKG,_E,WM,0,0
14392,2,ElecOnly,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",--,--,UKF,_B,--,0,0
14393,1,Dual,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKJ,_J,SE,0,0
14394,2,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKF1501,37UB,UKF,_B,EM,0,0
14395,1,Dual,5,N,47,"5 ,N ,47","Low income families, terraced estates",--,--,UKJ,_J,SE,0,0
14396,2,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",--,--,UKG,--,--,0,0
14397,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",--,--,UKF,_B,--,0,0
14399,1,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKJ3310,24UL,UKJ,_H,--,0,0
14400,1,ElecOnly,3,J,36,"3 ,J ,36","Older people, flats",UKJ3302,24UC,UKJ,_H,SO,1,0
14401,1,ElecOnly,2,F,22,"2 ,F ,22","Low income singles, small rented flats",UKM3800,00RF,UKM,_N,SC,0,0
14402,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,UKF,_B,EM,0,0
14404,2,Dual,4,L,40,"4 ,L ,40",Young working families,--,--,UKF,_B,EM,0,0
14405,2,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",UKF1100,00FK,UKF,_B,EM,0,0
14406,2,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,--,--,--,0,0
14407,1,ElecOnly,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",UKF1501,37UB,UKF,_B,--,0,0
14408,2,ElecOnly,1,C,10,"1 ,C ,10",Well-off working families with mortgages,--,--,UKF,_B,--,0,0
14409,2,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKF2202,31UC,UKF,_B,EM,0,0
14410,1,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF2206,31UH,UKF,_B,--,0,0
14411,2,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKF2204,31UE,UKF,_B,--,0,0
14412,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF1504,37UG,UKF,_B,EM,0,0
14413,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,--,--,--,0,0
14414,2,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKG,_B,--,0,0
14415,1,ElecOnly,2,F,20,"2 ,F ,20",Student flats and cosmopolitan sharers,--,--,UKJ,_J,SE,0,0
14416,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKG,_E,WM,0,0
14417,1,Dual,4,L,40,"4 ,L ,40",Young working families,UKJ3301,24UB,UKJ,_H,SO,0,0
14418,1,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",UKF2305,34UF,UKF,_B,EM,0,0
14419,2,ElecOnly,5,O,51,"5 ,O ,51","Single parents and pensioners, council terraces",--,--,UKG,_B,--,0,0
14420,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",--,--,UKF,_B,EM,0,0
14421,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKL1604,00PK,UKL,_K,--,1,0
14422,1,Dual,1,A,3,"1 ,A ,3",Villages with wealthy commuters,--,--,UKF,_B,EM,0,0
14423,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKF,_B,--,0,0
14424,1,Dual,3,J,36,"3 ,J ,36","Older people, flats",--,--,UKJ,_J,SE,0,0
14425,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKJ3301,24UB,UKJ,_H,--,1,0
14426,1,ElecOnly,5,O,50,"5 ,O ,50","Single elderly people, council flats",UKM2701,00RB,UKM,_P,--,1,0
14427,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,,--,UKM,_N,SC,0,0
14428,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",UKM3800,00RF,UKM,_N,SC,0,0
14429,2,Dual,3,I,32,"3 ,I ,32",Retired home owners,UKF1400,00FY,UKF,_B,EM,0,0
14430,1,Dual,1,A,3,"1 ,A ,3",Villages with wealthy commuters,UKG1201,47UB,UKG,_E,WM,0,0
14431,1,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKL,_K,--,0,0
14433,2,Dual,3,H,30,"3 ,H ,30",Established home owning workers,--,--,UKF,_B,EM,0,0
14434,2,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKG3300,00CQ,UKG,_B,WM,0,0
14437,2,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKF,_B,--,0,0
14438,2,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1304,17UG,UKF,_B,--,0,0
14439,1,ElecOnly,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",--,--,UKL,_K,--,1,0
14440,1,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKJ3301,24UB,UKJ,_H,SO,0,0
14442,1,ElecOnly,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",--,--,UKM,_P,--,1,0
14443,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKL2103,00PP,UKL,_K,WS,1,1
14444,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,--,--,UKF,_B,EM,0,0
14445,1,ElecOnly,5,N,49,"5 ,N ,49","Large families and single parents, many children",--,--,UKF,_B,--,0,0
14446,1,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKF2206,31UH,UKF,_B,--,0,0
14447,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKF,_B,EM,0,0
14448,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF2202,31UC,UKF,_B,EM,0,0
14449,1,ElecOnly,4,L,40,"4 ,L ,40",Young working families,UKL1604,00PK,UKL,_K,--,0,0
14450,1,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKL1604,00PK,UKL,_K,--,1,0
14451,1,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",--,--,UKG,_E,WM,0,0
14453,2,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",UKG1304,44UE,UKG,_B,--,0,0
14454,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKM2701,00RB,UKM,_P,SC,1,0
14455,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKF2201,31UB,UKF,_B,EM,0,0
14456,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,--,--,--,1,0
14457,1,ElecOnly,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKJ,_J,SE,1,0
14458,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKL1503,00PF,UKL,_K,--,1,0
14459,1,ElecOnly,1,B,6,"1 ,B ,6",Farming communities,UKM2701,00RB,UKM,_P,--,1,0
14460,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKL1604,00PK,UKL,_K,--,0,0
14461,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1304,17UG,UKF,_B,EM,0,0
14463,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",UKJ3306,24UG,UKJ,_H,--,0,0
14464,1,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKG3100,00CN,UKG,_E,WM,0,0
14465,1,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",--,--,UKJ,_J,SE,0,0
14467,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",--,--,UKJ,--,--,0,0
14468,2,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKF,_B,EM,0,0
14469,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF2303,34UD,UKF,_B,EM,0,0
14470,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF1301,17UB,UKF,_B,--,0,0
14471,1,Dual,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKG3501,00CU,UKG,_E,WM,0,0
14472,1,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",UKF2202,31UC,UKF,_B,--,0,0
14473,2,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF2203,31UD,UKF,_B,EM,0,0
14475,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKG3100,00CN,UKG,_E,WM,0,0
14476,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKF,_B,EM,0,0
14477,2,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,UKF2204,31UE,UKF,_B,--,0,0
14478,2,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKF,_B,--,0,0
14479,1,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKL1604,00PK,UKL,_K,--,0,0
14480,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKJ3301,24UB,UKJ,_H,--,1,0
14481,1,ElecOnly,5,N,49,"5 ,N ,49","Large families and single parents, many children",--,--,UKJ,_H,--,1,0
14482,2,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKG,_B,--,0,0
14483,1,ElecOnly,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKJ3306,24UG,UKJ,_H,--,0,0
14484,1,Dual,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",UKM3800,00RF,UKM,_N,SC,1,1
14485,2,ElecOnly,3,G,24,"3 ,G ,24","Young couples, flats and terraces",--,--,--,_B,--,0,0
14486,1,Dual,4,K,38,"4 ,K ,38",Low income Asian families,UKG3100,00CN,UKG,_E,WM,0,0
14487,1,ElecOnly,3,J,36,"3 ,J ,36","Older people, flats",UKJ3301,24UB,UKJ,_H,--,1,0
14488,1,ElecOnly,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKL1503,00PF,UKL,_K,--,0,0
14489,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKM2701,00RB,UKM,_P,--,0,0
14490,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKF,_B,EM,0,0
14492,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ2303,43UD,UKJ,_J,SE,0,0
14493,1,ElecOnly,4,M,42,"4 ,M ,42","Home owning families, terraces",UKF2304,34UE,UKF,_B,--,0,0
14494,1,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",--,--,--,--,--,0,0
14495,2,Dual,5,P,54,"5 ,P ,54","Singles and single parents, high-rise estates",--,--,UKF,_B,EM,0,0
14496,1,ElecOnly,2,F,21,"2 ,F ,21","Singles and sharers, multi-ethnic areas",UKI1205,00AZ,UKI,_C,SE,0,0
14497,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ3301,24UB,UKJ,_H,SO,0,0
14498,2,ElecOnly,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKJ1200,00MG,UKJ,_B,--,0,0
14499,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF1100,00FK,UKF,_B,EM,0,0
14500,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKJ,_J,SE,1,0
14501,1,Dual,4,K,37,"4 ,K ,37",Crowded Asian terraces,--,--,--,--,--,0,0
14502,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKL1604,00PK,UKL,_K,WS,1,1
14504,1,Dual,5,P,54,"5 ,P ,54","Singles and single parents, high-rise estates",UKF1400,00FY,UKF,_B,EM,0,0
14505,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKM2102,00QJ,UKM,_P,SC,1,1
14506,1,Dual,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKJ,_J,SE,0,0
14507,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",--,--,UKF,_B,EM,0,0
14508,1,ElecOnly,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKM2701,00RB,UKM,_P,--,1,0
14509,2,ElecOnly,2,D,13,"2 ,D ,13","Well-off professionals, larger houses and converted flats",--,--,UKF,_B,--,0,0
14511,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",UKM3800,00RF,UKM,_N,SC,0,0
14512,1,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKJ3310,24UL,UKJ,_H,SO,1,1
14513,1,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKF2302,34UC,UKF,_B,EM,0,0
14514,1,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKF,_B,EM,0,0
14515,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKG3100,00CN,UKG,_E,WM,0,0
14516,2,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKF,_B,--,0,0
14517,1,Dual,5,O,51,"5 ,O ,51","Single parents and pensioners, council terraces",UKG3100,00CN,UKG,_E,WM,0,0
14519,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKM2101,00QC,UKM,_P,SC,1,1
14520,2,Dual,2,F,20,"2 ,F ,20",Student flats and cosmopolitan sharers,--,--,UKF,_B,EM,0,0
14521,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKM2701,00RB,UKM,_P,SC,0,0
14522,2,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1301,17UB,UKF,_B,EM,0,0
14523,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKF2205,31UG,UKF,_B,EM,0,0
14524,1,ElecOnly,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,--,--,--,0,0
14525,1,Dual,3,H,31,"3 ,H ,31",Home owning Asian family areas,UKF2100,00FN,UKF,_B,EM,0,0
14527,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKF2202,31UC,UKF,_B,EM,0,0
14528,2,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKF,_B,EM,0,0
14529,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKJ3301,24UB,UKJ,_H,--,1,0
14530,1,ElecOnly,2,F,21,"2 ,F ,21","Singles and sharers, multi-ethnic areas",UKI2107,00BH,UKI,_C,NT,0,0
14532,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",UKL2104,00PR,UKL,_K,WS,1,1
14533,1,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",UKG1201,47UB,UKG,_E,WM,0,0
14534,1,Dual,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKL2104,00PR,UKL,_K,WS,0,0
14535,1,ElecOnly,5,N,47,"5 ,N ,47","Low income families, terraced estates",UKF1501,37UB,UKF,_B,--,0,0
14536,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKG2408,41UK,UKG,_B,WM,0,0
14537,1,ElecOnly,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",UKI2202,00AH,UKI,_J,--,0,0
14538,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKJ3306,24UG,UKJ,_H,--,0,0
14539,1,ElecOnly,4,M,43,"4 ,M ,43","Older people, rented terraces",UKF1504,37UG,UKF,_B,--,0,0
14540,2,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKF,_B,--,0,0
14541,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF1201,17UC,UKF,_B,EM,0,0
14542,1,ElecOnly,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKJ,_J,SE,0,0
14543,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF1203,17UJ,UKF,_B,EM,0,0
14544,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKG2402,41UC,UKG,_B,--,0,0
14545,1,Dual,6,U,57,"6 ,U ,57",Unclassified,--,--,--,--,--,1,1
14546,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKM3800,00RF,UKM,_N,SC,0,0
14547,2,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF1301,17UB,UKF,_B,EM,0,0
14548,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1504,37UG,UKF,_B,EM,0,0
14549,1,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,UKL1604,00PK,UKL,_K,--,0,0
14550,1,ElecOnly,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM2701,00RB,UKM,_P,--,1,0
14551,1,ElecOnly,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",UKL2104,00PR,UKL,_K,--,0,0
14552,1,Dual,4,L,40,"4 ,L ,40",Young working families,UKG3100,00CN,UKG,_E,WM,0,0
14553,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,--,--,--,0,0
14554,1,ElecOnly,2,D,14,"2 ,D ,14",Older professionals in suburban houses and apartments,UKI2201,00AF,UKI,_C,SE,0,0
14555,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",--,--,UKJ,_J,SE,0,0
14556,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKF1504,37UG,UKF,_B,EM,0,0
14557,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",UKM2701,00RB,UKM,_P,--,1,0
14558,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF2305,34UF,UKF,_B,EM,0,0
14559,2,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1602,37UE,UKF,_B,EM,0,0
14560,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ3306,24UG,UKJ,_H,--,1,0
14561,1,ElecOnly,3,J,36,"3 ,J ,36","Older people, flats",UKM2701,00RB,UKM,_P,--,1,0
14562,1,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",--,--,UKL,_K,WS,1,1
14563,1,ElecOnly,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKL1604,00PK,UKL,_K,--,1,0
14564,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKL1604,00PK,UKL,_K,WS,1,1
14565,2,Dual,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKF,_B,EM,0,0
14566,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKL2103,00PP,UKL,_K,--,1,0
14567,1,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,--,--,--,0,0
14568,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",UKF2305,34UF,UKF,_B,EM,0,0
14569,2,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKF,_B,EM,0,0
14570,2,ElecOnly,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",--,--,UKG,_B,--,0,0
14571,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ3306,24UG,UKJ,_H,--,0,0
14572,1,Dual,5,N,49,"5 ,N ,49","Large families and single parents, many children",--,--,UKG,_E,WM,0,0
14574,1,ElecOnly,6,U,57,"6 ,U ,57",Unclassified,--,--,--,--,--,1,0
14575,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKJ2407,45UH,UKJ,_J,SE,0,0
14576,2,Dual,5,O,50,"5 ,O ,50","Single elderly people, council flats",--,--,UKF,_B,EM,0,0
14577,1,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKJ3310,24UL,UKJ,_H,SO,1,1
14578,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",--,--,UKF,_B,EM,0,0
14579,2,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,--,--,UKG,_E,WM,0,0
14580,2,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKF2201,31UB,UKF,_B,EM,0,0
14582,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKK1303,23UD,UKK,_K,--,1,0
14583,2,Dual,4,K,38,"4 ,K ,38",Low income Asian families,UKF2100,00FN,UKF,_B,EM,0,0
14584,2,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",--,--,UKF,_B,--,0,0
14585,2,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,--,--,UKF,_B,--,0,0
14586,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",--,--,--,--,--,1,1
14587,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKM3800,00RF,UKM,_N,SC,1,1
14588,1,Dual,2,F,21,"2 ,F ,21","Singles and sharers, multi-ethnic areas",UKI1206,00BB,UKI,_C,NT,0,0
14589,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",UKL1604,00PK,UKL,_K,WS,0,1
14590,1,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKF2206,31UH,UKF,_B,--,0,0
14591,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKJ2308,43UJ,UKJ,_H,SO,0,0
14592,1,ElecOnly,4,M,43,"4 ,M ,43","Older people, rented terraces",--,--,UKF,_B,--,0,0
14593,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF1504,37UG,UKF,_B,EM,0,0
14594,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF2206,31UH,UKF,_B,--,0,0
14595,1,ElecOnly,2,D,14,"2 ,D ,14",Older professionals in suburban houses and apartments,UKM2701,00RB,UKM,_P,--,1,0
14596,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKM3800,00RF,UKM,_N,SC,1,1
14598,1,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKM2101,00QC,UKM,_P,--,1,0
14599,2,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,UKF,_B,EM,0,0
14600,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",--,--,UKF,_B,EM,0,0
14601,2,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,UKF,_B,--,0,0
14602,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKG2404,41UE,UKG,_E,WM,0,0
14603,2,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKF,_B,--,0,0
14604,1,ElecOnly,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKL,_K,--,1,0
14605,1,ElecOnly,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKL1606,00PM,UKL,_K,--,0,0
14607,1,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKL1604,00PK,UKL,_K,WS,1,0
14608,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKM2701,00RB,UKM,_P,SC,1,1
14610,1,ElecOnly,1,B,6,"1 ,B ,6",Farming communities,UKM2101,00QC,UKM,_P,--,1,0
14611,1,ElecOnly,1,B,6,"1 ,B ,6",Farming communities,--,--,UKJ,--,--,1,0
14613,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ2308,43UJ,UKJ,_H,SO,1,1
14614,1,Dual,4,K,38,"4 ,K ,38",Low income Asian families,--,--,UKI,_C,NT,0,0
14615,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKG3501,00CU,UKG,_E,WM,0,0
14616,1,ElecOnly,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKJ,_J,SE,0,0
14617,2,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",--,--,UKF,_B,--,0,0
14618,1,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,UKM,_P,--,1,0
14619,1,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",--,--,UKJ,_H,SO,1,1
14620,2,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKF2202,31UC,UKF,_B,EM,0,0
14621,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKG3501,00CU,UKG,_E,WM,0,0
14622,1,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKJ3301,24UB,UKJ,_H,SO,0,0
14623,1,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKF1304,17UG,UKF,_B,--,0,0
14624,1,Dual,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKM3800,00RF,UKM,_N,SC,0,0
14625,1,Dual,2,F,22,"2 ,F ,22","Low income singles, small rented flats",UKM3800,00RF,UKM,_N,SC,0,0
14626,1,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKM3800,00RF,UKM,_N,SC,0,0
14627,1,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,,--,UKM,_N,SC,0,0
14628,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKL2103,00PP,UKL,_K,WS,0,0
14629,1,ElecOnly,4,M,42,"4 ,M ,42","Home owning families, terraces",UKL1606,00PM,UKL,_K,--,1,0
14630,1,ElecOnly,4,M,42,"4 ,M ,42","Home owning families, terraces",UKM3800,00RF,UKM,_N,SC,0,0
14632,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ2310,43UL,UKJ,_H,SO,1,1
14633,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKM2101,00QC,UKM,_P,SC,0,0
14634,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF1504,37UG,UKF,_B,EM,0,0
14635,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",--,--,UKG,_B,--,0,0
14636,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKJ,_J,SE,0,0
